"logFC","AveExpr","t","P.Value","adj.P.Val","B","ProbeID","GeneSymbol"
300.6012,797.061333333333,4.30105889974936,0.00272901063249689,0.0326475498025242,-3.85240530712616,"10738038","Psmd3"
265.63763,182.298788888889,4.29797153258189,0.00274027127403985,0.032742038854724,-3.8528290843005,"10764661","Niban1"
87.451619,47.8677922222222,4.29764849623025,0.00274145239936084,0.032742759768981,-3.85287345425996,"10850087","Adra1d"
26.407725,43.6066666666667,4.2953297380856,0.00274994673276372,0.0328307902946299,-3.85319210614009,"10840750","Sdcbp2"
111.0268,216.541444444444,4.29442527666982,0.00275326778242972,0.0328428105793319,-3.85331647842348,"10871487","Tmem258"
239.3334,554.652,4.29415199825118,0.00275427207516778,0.0328428105793319,-3.85335406549415,"10742033","Rars1"
138.47055,476.643666666667,4.29264437024522,0.00275981971596946,0.0328428105793319,-3.8535614985329,"10710051","Far1"
88.26295,261.220777777778,4.2910450006802,0.00276571817322923,0.0328613030249883,-3.85378168735387,"10913015","Hyal3"
22.413492,27.64626,4.28891140805506,0.00277360810713846,0.0329115301551352,-3.85407563742516,"10865381","Clec4e"
141.85045,412.376444444444,4.28611207457142,0.00278399691992077,0.0329983870545809,-3.8544616787399,"10760677","Get4"
78.20814,150.577033333333,4.28581032795981,0.00278511926785244,0.0329983870545809,-3.8545033161504,"10850160","Trmt6"
65.04791,114.304522222222,4.28406344072678,0.00279162646121513,0.0330115205086616,-3.85474446177669,"10839751","Polr1b"
603.337000000001,2145.08777777778,4.28398901577758,0.0027919040612481,0.0330115205086616,-3.85475473926608,"10826824","Rpl21"
186.98415,330.307666666667,4.28369242993274,0.00279301060340772,0.0330115205086616,-3.85479569835392,"10874918","Ly96"
326.6386,1050.77911111111,4.28131505706122,0.00280189760630112,0.0330859485329348,-3.85512418917222,"10819434","Eif4e"
396.9922,363.240777777778,4.28017627782011,0.00280616539038508,0.0331095782369587,-3.85528164644234,"10823548","Lxn"
148.62035,352.091888888889,4.27872841296269,0.0028116016977333,0.0331603278149296,-3.85548194133476,"10867461","Lyn"
45.57877,131.256211111111,4.27420263578717,0.00282866833357798,0.033307826157657,-3.85610875729806,"10757674","Pom121"
1532.0599,1834.08311111111,4.27373550329512,0.00283043625973147,0.0333152155083783,-3.85617351761471,"10724315","Hbb-b1"
59.28966,77.9967,4.27152619431238,0.00283881391519802,0.0333600602246963,-3.856479961949,"10718954","Lilrb4"
72.6741,108.1575,4.26954019483876,0.00284636770447057,0.0334085118997201,-3.85675565694447,"10885029","Frmd6"
597.14445,593.772333333333,4.26714525917208,0.00285550584990676,0.0334837417589401,-3.85708840375902,"10940457","Acta2"
25.9489,44.3491444444444,4.26468686850351,0.00286491916271836,0.0335588405852663,-3.85743028963902,"10850056","Spef1"
51.117005,85.5954888888889,4.26387745303309,0.00286802580653998,0.0335817658966969,-3.85754292582687,"10816400","Isg20l2"
158.9495,516.908222222222,4.26193831638997,0.00287548331525457,0.0336421183707838,-3.85781291550583,"10827279","Rpf1"
156.86065,317.267444444444,4.25968802602813,0.00288416378143413,0.0337031842843267,-3.8581264832484,"10922768","Rpl31"
32.308393,21.5662677777778,4.25817030073958,0.00289003440403567,0.0337447901996395,-3.85833812649916,"10733836","Lypd8"
41.69531,114.561688888889,4.25561523128181,0.00289994675571346,0.0338199778528595,-3.85869470746897,"10911538","Rsl24d1"
164.5223,443.570222222222,4.25364067792429,0.00290763221385313,0.0338555470288981,-3.8589705156204,"10788627","Nrg1"
12.624005,17.7386388888889,4.24891916078852,0.00292609908288357,0.0340108807408915,-3.85963088308976,"10734967","Rnf227"
490.49935,356.156111111111,4.2487421680248,0.00292679380374482,0.0340108807408915,-3.85965566150148,"10818452","Slc25a24"
16.066145,21.1419888888889,4.24263973762704,0.00295085620645593,0.0342224347818196,-3.86051102646066,"10804350","Trim36"
362.7238,600.842777777778,4.2378859656233,0.00296974908279004,0.0343717241961418,-3.86117876145215,"10789594","Col4a1"
153.50095,200.242444444444,4.23762548082237,0.00297078810143281,0.0343717241961418,-3.86121538595367,"10820835","Map1b"
70.78671,103.8542,4.23722170361696,0.00297239946067512,0.034376752907428,-3.8612721648895,"10705815","Zfp568"
63.9252,123.795,4.23615879181575,0.00297664576101605,0.0343825507282732,-3.86142167363045,"10923177","Akap19"
66.96705,289.920333333333,4.23223258685244,0.00299238782776059,0.0344892876167293,-3.86197446825949,"10919389","Rasa2"
511.23825,668.808,4.23057403114822,0.00299906482941948,0.0345392460474454,-3.86220824033023,"10725159","Rps15a"
262.96985,444.883888888889,4.22910849270138,0.00300497820024074,0.0345892171559626,-3.86241493232596,"10925324","Lrrfip1"
639.0175,2035.52777777778,4.2279219892764,0.00300977492076176,0.034617151391785,-3.86258235699152,"10821666","C7"
424.28545,445.426111111111,4.22654611059445,0.00301534761112897,0.0346415598369059,-3.86277660072261,"10940529","Cebpd"
69.08525,120.116555555556,4.22640009080183,0.00301593968672668,0.0346415598369059,-3.86279722159965,"10740711","Or1f21b"
69.08525,120.116555555556,4.22640009080183,0.00301593968672668,0.0346415598369059,-3.86279722159965,"10749816","Or1f21b"
35.488965,74.9473333333333,4.22622735577067,0.00301664024868517,0.0346415598369059,-3.86282161670793,"10914537","Exosc7"
262.12635,751.043,4.22566396618135,0.00301892641331326,0.0346541910563983,-3.86290119476258,"10738480","Sap18"
547.96145,1119.32322222222,4.22359188453962,0.00302735080061724,0.0346691596586563,-3.86319402367897,"10760620","Eif3b"
721.6255,1565.94444444444,4.22008102381426,0.00304168289062469,0.0347713304862057,-3.86369072146433,"10914366","Rpl14"
544.43795,856.257222222222,4.21840793768843,0.00304853859843224,0.0348026598728407,-3.86392765944233,"10786132","Rps24"
114.9407,296.155555555556,4.21776470303133,0.00305117879082081,0.0348055982799841,-3.86401879364845,"10889027","Slc35f6"
342.1317,550.219333333333,4.21600126083245,0.00305842963142543,0.0348236506987085,-3.86426875706099,"10741302","Jpt2"
33.13191,27.5988333333333,4.21594639171949,0.00305865553851654,0.0348236506987085,-3.8642765373672,"10716609","Raet1e"
53.14746,113.375633333333,4.21445827057366,0.00306478931872295,0.0348655588618272,-3.86448761262851,"10791144","Gmip"
70.3823000000001,256.009222222222,4.21342792354461,0.00306904402745299,0.03487322139946,-3.8646338287383,"10897288","Hsf1"
873.65255,1069.48422222222,4.21124965214014,0.00307806001438838,0.0349086876427543,-3.86494313921188,"10729816","Npm1"
238.31885,664.128888888889,4.20967163867265,0.00308460939341217,0.0349447892172062,-3.86516737787245,"10794159","Cltb"
96.6374499999999,487.178777777778,4.20551734955416,0.00310192351398099,0.0350695021429723,-3.86575836839088,"10863722","Pcbp1"
1361.966,3240.65222222222,4.20462564700427,0.00310565360988865,0.0350709565362532,-3.86588534676543,"10793458","Ctsl"
120.2985,473.443,4.20386633386369,0.00310883372972843,0.0350933031608526,-3.86599350760504,"10818801","Dnttip2"
366.97695,1061.44766666667,4.20011062919431,0.00312461506985725,0.0352170156831827,-3.86652896109134,"10892950","Naca"
86.5346500000001,244.912444444444,4.19925881535342,0.00312820640141193,0.0352303091021003,-3.86665051359555,"10930259","Rab31"
49.3206,158.714666666667,4.19851805997489,0.00313133312833091,0.0352383536252154,-3.86675625095492,"10759147","Ssh1"
39.53625,146.177666666667,4.19814169082201,0.00313292307639695,0.0352426702941319,-3.86680998653763,"10916825","Phldb1"
323.07165,437.217,4.19511197072135,0.00314575378434113,0.0353461734829776,-3.86724283708361,"10913023","Ifrd2"
12.251632,11.3755377777778,4.19460672523274,0.00314789899532433,0.0353566786810477,-3.86731507018229,"10811283","Dynlrb2"
72.4023,167.201,4.19124100612744,0.00316222985873165,0.0354494946634637,-3.86779661687656,"10721925","Grwd1"
164.61652,166.629877777778,4.19003738534549,0.00316737185527241,0.0354663094595356,-3.86796897661308,"10803991","Cd14"
16.410728,19.5051288888889,4.18885160423156,0.00317244648019857,0.0354959216669939,-3.86813886055075,"10717157","Samd3"
1098.8317,648.598444444444,4.18846220276323,0.00317411486509845,0.035500992216304,-3.86819466621743,"10757082","Zfand2a"
